stock_code,period_key,rcept_no,rcept_dt,source_type,zip_path,document_member,table_index,keyword_score,keywords,preceding_text,table_text_sample,parsed_shape,parsed_sample_csv
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,53,1,당기순이익,34_주요배당지표 || 11012#*주요배당지표.dsl || ◆click◆ 『주요배당지표』 삽입,"구   분 주식의 종류 당기 전기 전전기 제185기 반기 제184기 제183기 주당액면가액(원) 5,000 5,000 5,000 (연결)당기순이익(백만원) 1,305,878 1,512,148 1,261,266 (별도)당기순이익(백만원) 1,204,815 1,276,112 1,065,602 (연결)주당순이익(원) 1,828 1,999 1,567 현금배당금총액(백만원) - 403,963 269,308 주식배당금총액(백만원) - - - (연결)현금배당성향(%) - 26.71 21.35 현금배당수익률(%) 보통주 - 3.70 3.01 우선주 - - - 주식배당수익률(%) 보통주 - - - 우선주 - - - 주당 현금배당금(원) 보통주 - 600 400 우선주 - - - 주당 주식배당(주) 보통주 - - - 우선주 - - -","(15, 5)","구 분,주식의 종류,당기,전기,전전기
구 분,주식의 종류,제185기 반기,제184기,제183기
주당액면가액(원),주당액면가액(원),,,
(연결)당기순이익(백만원),(연결)당기순이익(백만원),,,
(별도)당기순이익(백만원),(별도)당기순이익(백만원),,,
(연결)주당순이익(원),(연결)주당순이익(원),,,
현금배당금총액(백만원),현금배당금총액(백만원),,,
주식배당금총액(백만원),주식배당금총액(백만원),,,
(연결)현금배당성향(%),(연결)현금배당성향(%),,,
현금배당수익률(%),,,,
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,84,1,매출액,품 || 1)기업수신상 || 2) 기업상품&cr;,"상품명 주요내용 비고 퇴직연금정기예금 퇴직연금 가입 기업 및 근로자를 대상으로&cr;확정금리를 제공하는 정기예금 -가입대상: 퇴직연금 가입 수탁자 &cr;-가입기간: 3개월, 6개월, 1년, 2년, 3년, 5년 ISA  정기예금 ISA(개인종합자산관리계좌) 내에서 운용되는 &cr;확정금리를 제공하는 정기예금 -가입대상 : ISA(개인종합자산관리계좌) 취급&cr;                  금융기관&cr;-가입기간 : 3개월, 6개월, 1년, 2년, 3년 우리기업적금 기업고객 맞춤형 기업전용 적립식 상품 - 가입대상 : 법인 및 개인사업자&cr;- 계약기간 &cr;  가. 고정금리형 : 1년 이상 5년 이내 월단위&cr;  나. 변동금리형 : 6개월, 1년, 2년, 3년 기업전용구조화&cr;복합예금 기업에게 지급될 정기예금 이자를 파생상품에 투자하여 계약 당시 약정된 방식에 의한 변동금리를 지급하는 원금보장형 원화 정기예금 - 가입대상 : 법인기업&cr;- 가입기간: 6개월 이상 5년 이내 월단위 우리동네사장님&cr;통장 신용카드 가맹점 결제계좌로 사용하고자 하는&cr;개인사업자 대상 입출금이 자유로운 예금 상품&cr;(우대금리 제공 및 수수료 면제 등 혜택 제공) -가입대상 : 실명의 개인사업자(1인 1계좌) 우리동네사장님&cr;적금 신용카드 가맹점 결제계좌 이용 고객에게 우대금리 및 부대서비스를 제공하는  적립식 예금 상품&cr;(우대금리 제공 및 가맹점 매출액 일정비율 자동 적립 서비스 등 혜택 제공) -가입대상 : 실명의 개인사업자(1인 1계좌)&cr;-정기적립식 및 자유적립식 계좌 운용 우리 부가가치세&cr; 매입자 납부통장 조세특례제한법 제106조의 4 및  제106조의 9 에 의거 '금 사업자' 및  '스크랩 등 사업자'의  매매대금의 결제와 부가가치세 납부를 위한 예금 상품 -가입대상 : 법인 및 실명의 개인사업자 우리상조세이프&cr;예금 할부거래에 관한 법률 시행에 따라 상조회사의&cr;선수금 의무 예치를 위한 상품 -가입대상 : 선불식 할부거래업 영위 &cr;  법인사업자 우리상조세이프&cr; 정기예금 우리상조세이프예금 가입고객을 대상으로 한&cr;거치식 예금 상품 -가입대상 : 선불식 할부거래업 영위 법인 위비즈 편의점&cr;꿀통장 편의점 가맹본부로부터 신용카드 가맹점 매출대금을 입금받는 편의점 대상 입출금이 자유로운 예금 상품(가맹점 매출대금 입금 실적에 따른 수수료 면제 혜택 제공) -가입대상 : 가맹본부로부터 신용카드 가맹점  매출대금을 입금받는 편의점&cr; (GS25, CU, 세븐일레븐, 미니스톱) 우리CUBE통장 가입기업의 우리은행 거래실적을 포인트화하여&cr;수수료 우대 제공하는 입출식 상품 -가입대상 : 사업자 등록증을 소지한 법인 및    개인사업자 우리CUBE&cr;정기예금 만기시 자동재예치가 가능하고, 거래실적에 따라 우대금리를 제공하는 거치식 상품 -가입대상 : 사업자 등록증을 소지한 법인 및   개인사업자 우리CUBE적금 만기시 자동재예치가 가능하고, 재예치 자금에 대한 중도인출이 가능하며, 거래실적에 따라 우대금리를 제공하는 적립식 상품 -가입대상 : 사업자 등록증을 소지한 법인 및   개인사업자(단, 중소기업만 가능) 착한일자리 창출&cr;중소기업 정기예금 4대 사회보험료 자동이체 실적 및 첫 계좌 개설&cr;고객에게 우대 이자율을 제공하는 거치식 상품 -가입대상 : 사업자 등록증이 있는 개인사업자  및 중소기업기본법 제2조의 중소기업에 해당&cr;  하는 법인(1인 1계좌)","(15, 3)","0,1,2
상품명,주요내용,비고
퇴직연금정기예금,퇴직연금 가입 기업 및 근로자를 대상으로&cr;확정금리를 제공하는 정기예금,""-가입대상: 퇴직연금 가입 수탁자 &cr;-가입기간: 3개월, 6개월, 1년, 2년, 3년, 5년""
ISA 정기예금,ISA(개인종합자산관리계좌) 내에서 운용되는 &cr;확정금리를 제공하는 정기예금,""-가입대상 : ISA(개인종합자산관리계좌) 취급&cr; 금융기관&cr;-가입기간 : 3개월, 6개월, 1년, 2년, 3년""
우리기업적금,기업고객 맞춤형 기업전용 적립식 상품,""- 가입대상 : 법인 및 개인사업자&cr;- 계약기간 &cr; 가. 고정금리형 : 1년 이상 5년 이내 월단위&cr; 나. 변동금리형 : 6개월, 1년, 2년, 3년""
기업전용구조화&cr;복합예금,기업에게 지급될 정기예금 이자를 파생상품에 투자하여 계약 당시 약정된 방식에 의한 변동금리를 지급하는 원금보장형 원화 정기예금,- 가입대상 : 법인기업&cr;- 가입기간: 6개월 이상 5년 이내 월단위
우리동네사장님&cr;통장,신용카드 가맹점 결제계좌로 사용하고자 하는&cr;개인사업자 대상 입출금이 자유로운 예금 상품&cr;(우대금리 제공 및 수수료 면제 등 혜택 제공),-가입대상 : 실명의 개인사업자(1인 1계좌)
우리동네사장님&cr;적금,신용카드 가맹점 결제계좌 이용 고객에게 우대금리 및 부대서비스를 제공하는 적립식 예금 상품&cr;(우대금리 제공 및 가맹점 매출액 일정비율 자동 적립 서비스 등 혜택 제공),-가입대상 : 실명의 개인사업자(1인 1계좌)&cr;-정기적립식 및 자유적립식 계좌 운용
우리 부가가치세&cr; 매입자 납부통장,조세특례제한법 제106조의 4 및 제106조의 9 에 의거 '금 사업자' 및 '스크랩 등 사업자'의 매매대금의 결제와 부가가치세 납부를 위한 예금 상품,-가입대상 : 법인 및 실명의 개인사업자
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,85,1,매출액,) 기업여신상품 || 2,"상품명 대상자 대출한도 기간 B2B대출 -주계약업체: 당행 신용등급 BBB0  이상인 구매기업&cr;-협력업체: 주계약업체에 재화 및&cr; 용역을 공급하는 기업 -주계약업체: 최근 결산일 현재 손익계산서의   과거 1년간 매출원가의 1/2범위 이내&cr;-협력업체: 최근 1년간 협력기업이 주계약업    체에 납품한 금액의 1/2범위 이내 -주계약업체,  협력업체 : 1년 B2B플러스대출 -주계약업체: 당행 신용등급 A-&cr;  이상인 구매기업&cr;-협력업체: 주계약업체에 재화 및&cr; 용역을 공급하는 기업 -주계약업체: 최근 결산일 현재 손익계산서의   과거 1년간 매출원가의 1/2범위 이내&cr;-협력업체: 주계약업체로부터 통보받은 &cr;  외상매출채권 금액 범위 이내 -주계약업체:1년&cr;-협력업체:주계약업체 약정기일까지 대기업협력기업&cr; 상생대출 -당행과 협약을 체결한 대기업이&cr;  추천하는 협력업체 -협력업체의 소요자금범위 내에서 은행이&cr;  정한 대출가능금액 범위 이내 - 1년 (대출기간에 대하여 협약에 &cr;   별도 명시시, 협약에 따름) 대기업&cr; 상생보증대출 -당행과 상생보증협약을 체결한 &cr;  대기업이 추천하는 협력기업 -신용보증기금/기술보증기금에서 발급한&cr;  보증서 금액 범위 이내 - 1년 (대출기간에 대하여 협약에 &cr;   별도 명시시, 협약에 따름) 우리기업&cr; 팩토링 -주계약업체: 당행 신용등급 A-&cr;  이상인 구매기업&cr;-협력업체: 구매기업에 재화 및&cr; 용역을 공급하는 기업 -주계약업체: 최근 결산일 현재 손익계산서의   과거 1년간 매출원가의 1/2범위 내&cr;-협력업체: 주계약업체로부터 통보받은 외상    매출 채권 금액 범위 이내 -주계약업체:1년&cr;-협력업체:주계약업체의 약정기한        범위 이내 우리&cr;상생파트너론 -주계약업체: 당행 신용등급 A-&cr;  이상인 구매기업&cr;-협력업체 : 구매기업의 1차, 2차,    3차 협력기업 -주계약업체:최근 결산일 현재 손익계산서의    과거 1년간 매출액의 1/2 범위 이내&cr;-협력업체:수취한 외상매출채권 금액 범위내 -주계약업체 : 1년&cr;-협력업체:주계약업체 약정기일까지 파워브랜드&cr;가맹점  창업대출 -우리은행이 선정한 우량 가맹본부 소속의 가맹사업자로 창업 후, &cr; 6개월 이내의 개인사업자 - 최고 1억원 -만기일시상환 :1년  이내&cr;-분할상환 : 5년 이내 단기외화대출 -대기업, 중견기업, 중소기업&cr; (개인사업자 제외) -수입결제금액 범위 내 -대출약정기간 :  1년 이내&cr;-건별대출기간:  최장 180일 이내 우리&cr;중소기업대출&cr; 소호플러스 -전문직사업자(국민건강보험공단   연계): 의사, 약사 중 국민건강보험 공단 건강보험 급여비를 당행으로  양도하기로 한 신용등급  BBB-&cr;(소호 5등급) 이상 개인사업자 - 우리은행에서 정한 직무전결규정 범위내 -전문직사업자-국민건강보험공단&cr;   연계: 1년 이내 결제성대출&cr; 조달청&cr;네트워크론 -조달청과 납품계약을 체결한&cr;  협력기업 -한도거래: 연간 매출액의 1/2 이내 外 &cr;-건별거래 : 개별 계약서(발주서 포함) 근거&cr; (계약금액 - 납품금액 - 감가액&cr;  - 선금미청산액)의 80% 이내 - 한도 : 1년 이내&cr;- 건별 : 납품기한으로부터 60일 결제성대출&cr; 세이프 e 구매론 -당행과 업무협약을 체결한 e-MP&cr;(인터넷마켓 플레이스)에서 물품을구매하는 기업 -최근 결산일 현재 손익계산서에 의한 과거&cr; 1년간 매출원가 1/2범위내 - 운전자금 : 1년이내 결제성대출&cr; 우리전자어음&cr;대출 -대상어음: 경상적 영업활동으로    이루어지는 재화 및 용역의 거래에 수반하여 발행된 전자상업어음&cr;-발행인: 자산 100억원 이상 외감   기업으로 신용등급   BBB-이상 &cr; 기업&cr;-할인의뢰인 : 신용등급 BB(소호6   등급) 이상 기업 - 과거 1년간 받을어음금액 범위 내 &cr;- 과거 1년간 매출액의 1/2 범위 내 &cr;- 부가가치세 확정(예정)신고서에 의한&cr;   최근 6개월 매출액 범위 내&cr;-납품계약서 등에 의해 확인된 금액 범위 내&cr;-보증기금 보증서상 대출예정금액 범위 내 - 우리은행에서 정한 &cr;   여신업무지침 준용 외부기관연계&cr;대출&cr; 우리V론 &cr;토지분양자금대출 -토지분양대금의 20%이상을 납부하고 토지분양기관의  융자추천을 받은 중소기업 (개인사업자 포함) - 융자추천서 상 총분양대금의 80% 이내 - 우리은행에서 정한 &cr;   여신업무지침 준용 우리&cr;프랜차이즈론 -당행이 정한 프랜차이즈 대상 가맹점을 영위하고 있거나 영위하고자 하는 신용등급 소호 5등급 이상 &cr;개인사업자 - 운전자금 : 최고한도 2억원&cr;- 시설자금 : 최고한도 1.5억원 - 운전자금 :일시상환 1년이내,&cr;                  분할상환 5년 이내&cr;- 시설자금 : 1년이내 위드림&cr;보증서대출 -보증기관이 발행하는 신용보증서를 담보로 제공하는 신용등급 BB0&cr;(소호 6등급) 이상인 중소기업 (개인사업자 포함) - 우리은행에서 정한 직무전결규정 범위내 - 우리은행에서 정한 &cr;   여신업무지침 준용 우리 동산·채권&cr;  담보대출 -업력 1년 이상의 주업종 또는 부업종으로 제조업을 영위하는 신용등급 BB+(소호 6등급)이상  중소기업 또는 상호등기를 한 개인사업자 - 유형자산 : 운전-담보평가액 80% 이내&cr;                   시설-한도산정금액 80% 이내&cr; - 재고자산 : 담보평가액 80% 이내&cr; - 매출채권 : 외상매출금결산부속명세서&cr;                    외상매출금액의 1/3 범위내 -유형자산 : 4년 이내&cr;-재고자산 : 1년 이내&cr;-매출채권 : 1년 이내 우리&cr; 산업단지론 -산업단지 소재한 신용등급 BB+&cr;(소호 6등급) 이상  대기업 및 중견,중소기업(개인사업자 포함)  (일반자금대출 및 토지분양자금대출)","(27, 4)","0,1,2,3
상품명,대상자,대출한도,기간
B2B대출,-주계약업체: 당행 신용등급 BBB0 이상인 구매기업&cr;-협력업체: 주계약업체에 재화 및&cr; 용역을 공급하는 기업,-주계약업체: 최근 결산일 현재 손익계산서의 과거 1년간 매출원가의 1/2범위 이내&cr;-협력업체: 최근 1년간 협력기업이 주계약업 체에 납품한 금액의 1/2범위 이내,""-주계약업체, 협력업체 : 1년""
B2B플러스대출,-주계약업체: 당행 신용등급 A-&cr; 이상인 구매기업&cr;-협력업체: 주계약업체에 재화 및&cr; 용역을 공급하는 기업,-주계약업체: 최근 결산일 현재 손익계산서의 과거 1년간 매출원가의 1/2범위 이내&cr;-협력업체: 주계약업체로부터 통보받은 &cr; 외상매출채권 금액 범위 이내,-주계약업체:1년&cr;-협력업체:주계약업체 약정기일까지
대기업협력기업&cr; 상생대출,-당행과 협약을 체결한 대기업이&cr; 추천하는 협력업체,-협력업체의 소요자금범위 내에서 은행이&cr; 정한 대출가능금액 범위 이내,""- 1년 (대출기간에 대하여 협약에 &cr; 별도 명시시, 협약에 따름)""
대기업&cr; 상생보증대출,-당행과 상생보증협약을 체결한 &cr; 대기업이 추천하는 협력기업,-신용보증기금/기술보증기금에서 발급한&cr; 보증서 금액 범위 이내,""- 1년 (대출기간에 대하여 협약에 &cr; 별도 명시시, 협약에 따름)""
우리기업&cr; 팩토링,-주계약업체: 당행 신용등급 A-&cr; 이상인 구매기업&cr;-협력업체: 구매기업에 재화 및&cr; 용역을 공급하는 기업,-주계약업체: 최근 결산일 현재 손익계산서의 과거 1년간 매출원가의 1/2범위 내&cr;-협력업체: 주계약업체로부터 통보받은 외상 매출 채권 금액 범위 이내,-주계약업체:1년&cr;-협력업체:주계약업체의 약정기한 범위 이내
우리&cr;상생파트너론,""-주계약업체: 당행 신용등급 A-&cr; 이상인 구매기업&cr;-협력업체 : 구매기업의 1차, 2차, 3차 협력기업"",-주계약업체:최근 결산일 현재 손익계산서의 과거 1년간 매출액의 1/2 범위 이내&cr;-협력업체:수취한 외상매출채권 금액 범위내,-주계약업체 : 1년&cr;-협력업체:주계약업체 약정기일까지
파워브랜드&cr;가맹점 창업대출,""-우리은행이 선정한 우량 가맹본부 소속의 가맹사업자로 창업 후, &cr; 6개월 이내의 개인사업자"",- 최고 1억원,-만기일시상환 :1년 이내&cr;-분할상환 : 5년 이내
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,135,1,자본총계,(단위 : 백만원) || (단위 : 백만원) || (단위 : 백만원) || (단위 : 백만원),"구  분 2018년 6월 (제6기 반기) 2017년 (제5기) 2016년 (제4기) 평균잔액 이자율 평균잔액 이자율 평균잔액 이자율 금액 구성비 금액 구성비 금액 구성비 조달 원화 콜머니 - - - - - - - - - 차입금 - - - 1,767 0.0 1.87 273 0.0 1.47 사채 5,940,682 64.5 2.30 5,492,700 66.1 2.29 5,021,819 68.9 2.54 기타 930,299 10.1 - 852,975 10.3 - 893,602 12.3 - 소계 6,870,981 74.6 1.99 6,347,442 76.4 1.98 5,915,694 81.2 2.16 외화 사채 749,935 8.1 1.98 417,574 5.0 1.82 - - - 차입금 2,798 0.0 3.60 - - - - - - 기타 353 0.0 - 114 0.0 - - - - 소계 753,086 8.2 1.99 417,688 5.0 1.82 - - - 기타 자본총계 1,585,123 17.2 - 1,538,755 18.5 - 1,370,683 18.8 - 조달합계 9,209,190 100.0 1.65 8,303,885 100.0 1.61 7,286,377 100.0 1.75 운용 원화 현금 및 예치금 187,487 2.0 0.97 255,181 3.1 1.21 227,228 3.1 1.21 콜론 - - - - - - - - - 유가증권 236,585 2.6 1.71 209,935 2.5 0.89 161,822 2.2 0.98 대출채권 8,398,116 91.2 15.65 7,503,313 90.4 16.65 6,537,522 89.7 17.75 소계 8,822,188 95.8 14.96 7,968,429 96.0 15.74 6,926,572 95.1 16.82 외화 현금 및 예치금 1,466 0.0 8.00 1,316 0.0 8.00 224 0.0 8.00 대출채권 3,166 0.0 3.00 636 0.0 3.00 1 0.0 3.00 기타 95 0.0 - 54 0.0 - - - - 소계 4,727 0.1 22.57 2,006 0.0 14.76 225 0.0 8.10 기타 유무형자산 50,066 0.5 - 45,457 0.5 - 36,874 0.5 - 기타자산 332,209 3.6 - 287,993 3.5 - 322,706 4.4 - 소계 382,275 4.2 - 333,450 4.0 - 359,580 4.9 - 운용합계 9,209,190 100.0 14.35 8,303,885 100.0 15.11 7,286,377 100.0 15.99","(27, 12)","0,1,2,3,4,5,6,7,8,9,10,11
구 분,구 분,구 분,2018년 6월 (제6기 반기),2018년 6월 (제6기 반기),2018년 6월 (제6기 반기),2017년 (제5기),2017년 (제5기),2017년 (제5기),2016년 (제4기),2016년 (제4기),2016년 (제4기)
구 분,구 분,구 분,평균잔액,평균잔액,이자율,평균잔액,평균잔액,이자율,평균잔액,평균잔액,이자율
구 분,구 분,구 분,금액,구성비,이자율,금액,구성비,이자율,금액,구성비,이자율
조달,원화,콜머니,-,-,-,-,-,-,-,-,-
조달,원화,차입금,-,-,-,1767,0.0,1.87,273,0.0,1.47
조달,원화,사채,5940682,64.5,2.30,5492700,66.1,2.29,5021819,68.9,2.54
조달,원화,기타,930299,10.1,-,852975,10.3,-,893602,12.3,-
조달,원화,소계,6870981,74.6,1.99,6347442,76.4,1.98,5915694,81.2,2.16
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,197,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총  자  산 1,848,462 1,824,063 1,808,895 총대출금 1,438,566 1,399,585 1,332,851 총예수금 1,565,433 1,543,828 1,604,854 영업수익 34,732 64,207 58,034","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,1848462,1824063,1808895
총대출금,1438566,1399585,1332851
총예수금,1565433,1543828,1604854
영업수익,34732,64207,58034
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,203,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총  자  산 4,564,573 4,630,050 4,124,115 총대출금 2,342,159 2,237,800 1,782,021 총예수금 3,415,383 3,500,417 2,940,753 영업수익 47,416 76,746 93,182","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,4564573,4630050,4124115
총대출금,2342159,2237800,1782021
총예수금,3415383,3500417,2940753
영업수익,47416,76746,93182
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,213,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총 자 산 2,094,341 2,081,124 1,727,367 총대출금 1,456,445 1,374,432 1,206,964 총예수금 1,185,041 1,328,282 1,156,344 영업수익 54,248 96,147 81,549","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,2094341,2081124,1727367
총대출금,1456445,1374432,1206964
총예수금,1185041,1328282,1156344
영업수익,54248,96147,81549
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,220,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총 자 산 247,441 188,269 197,818 총대출금 52,657 60,814 61,757 총예수금 156,621 88,125 118,110 영업수익 5,350 10,258 11,529","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,247441,188269,197818
총대출금,52657,60814,61757
총예수금,156621,88125,118110
영업수익,5350,10258,11529
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,227,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총  자  산 138,259 199,636 199,609 총대출금 19,652 36,681 32,069 총예수금 106,373 165,395 163,947 영업수익 3,393 6,955 8,430","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,138259,199636,199609
총대출금,19652,36681,32069
총예수금,106373,165395,163947
영업수익,3393,6955,8430
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,234,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총  자  산 165,701 178,317 173,586 총대출금 127,899 138,464 108,086 총예수금 133,113 140,448 140,000 영업수익 4,038 9,196 7,372","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,165701,178317,173586
총대출금,127899,138464,108086
총예수금,133113,140448,140000
영업수익,4038,9196,7372
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,241,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총  자  산 1,018,114 724,060 131,753 총대출금 313,991 244,691 - 총예수금 659,199 365,262 - 영업수익 12,909 16,268 -","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,1018114,724060,131753
총대출금,313991,244691,-
총예수금,659199,365262,-
영업수익,12909,16268,-
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,248,1,영업수익,(단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불) || (단위 : 천미불),"항 목 2018년 6월 2017년 2016년 총  자  산 202,890 - - 총대출금 177,735 - - 총예수금 48,689 - - 영업수익 12,712 - -","(5, 4)","0,1,2,3
항 목,2018년 6월,2017년,2016년
총 자 산,202890,-,-
총대출금,177735,-,-
총예수금,48689,-,-
영업수익,12712,-,-
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,260,1,당기순이익,(단위 : 억원) || (단위 : 억원) || (단위 : 억원) || (단위 : 억원),구분 2018년 6월 2017년 2016년 운용수익 143.1 288.5 322.4 운용비용 12.8 25.8 25.2 당기순이익 130.3 262.7 297.2,"(4, 4)","0,1,2,3
구분,2018년 6월,2017년,2016년
운용수익,143.1,288.5,322.4
운용비용,12.8,25.8,25.2
당기순이익,130.3,262.7,297.2
"
000030,반기보고서_(2018.06),20180814002502,2018-08-14,document,C:\code\portfolio_optimization\data\raw\dart\pit_source_audit\000030\반기보고서_(2018.06)\20180814_original_20180814002502_document.zip,20180814002502.xml,271,1,영업이익,(단위:백만원) || (주식회사 우리은행) || (주식회사 우리은행) (단위:백만원) || (주식회사 우리은행) (단위:백만원),"과     목 2018년 반기중 2017년 반기중 2017년 기중 2016년 기중 제185기 반기 제184기 반기 제184기 제183기 I. 영업이익 1,623,039 1,298,340 1,790,558 1,270,501 1. 순이자이익 2,315,289 2,131,658 4,390,603 4,222,447 2. 순수수료이익 526,061 465,850 931,021 842,883 3. 배당수익 40,495 61,736 125,599 220,015 4. 당기손익-공정가치측정 금융상품관련손익 107,822 - - - 5. 당기손익인식금융상품관련손익 - (137,593) (96,983) 97,225 6. 기타포괄손익-공정가치측정금융자산관련손익 723 - - - 7. 매도가능금융자산관련손익 - 90,238 135,003 35,525 8. 상각후원가측정금융자산관련손익 14,853 - - - 9. 신용손실에대한손상차손환입(전입) 163,408 (179,904) (553,204) (640,443) 10. 일반관리비 (1,355,859) (1,350,512) (3,128,725) (3,115,371) 11. 기타영업손익 (189,753) 216,867 (12,756) (391,780) II. 영업외손익 25,104 (876) (170,336) 40,144 III. 법인세비용차감전순이익 1,648,143 1,297,464 1,620,222 1,310,645 IV. 법인세비용 (443,328) (293,038) (344,110) (245,043) V. 당기순 이익 1,204,815 1,004,426 1,276,112 1,065,602 VI. 기타포괄손익 (6,892) (39,680) (65,666) 32,526 1. 후속적으로 당기손익으로 재분류되지 않는 항목 (29,169) (8,949) 16,566 33,191 2. 후속적으로 당기손익으로 재분류될 수 있는 항목 22,277 (30,731) (82,232) (665) VII. 총포괄이익 1,197,923 964,746 1,210,446 1,098,128 VIII. 주당이익 기본및희석주당이익(단위:원) 1,678 1,358 1,648 1,277","(22, 5)","과 목,2018년 반기중,2017년 반기중,2017년 기중,2016년 기중
과 목,제185기 반기,제184기 반기,제184기,제183기
I. 영업이익,1623039,1298340,1790558,1270501
1. 순이자이익,2315289,2131658,4390603,4222447
2. 순수수료이익,526061,465850,931021,842883
3. 배당수익,40495,61736,125599,220015
4. 당기손익-공정가치측정 금융상품관련손익,107822,-,-,-
5. 당기손익인식금융상품관련손익,-,""(137,593)"",""(96,983)"",97225
6. 기타포괄손익-공정가치측정금융자산관련손익,723,-,-,-
7. 매도가능금융자산관련손익,-,90238,135003,35525
"
